state,day,temp,spec.hum,rh,dew_point,atmos_pres,climate
AZ,124,21.226299802995925,0.003163193970891553,22.715688673483108,-3.646103968242449,1011.2431616010975,0.47443903101875073
AZ,125,22.004609175599093,0.0031441161063964925,21.600724012313666,-3.5524940411683867,1009.7699707569249,0.3413241494137506
AZ,126,21.706634378710348,0.0032059006647999423,21.468976694591944,-3.2076480000549252,1009.3841343346817,0.35268489005933884
AZ,127,20.68770553525921,0.0034291522348629685,24.396139530593846,-2.24953287901112,1009.8017113108544,0.4075743973862803
AZ,128,20.655675175267547,0.00354580724821776,25.850545190590353,-1.759803639579708,1009.829943601311,0.43661181636525825
AZ,129,20.629046929790782,0.0036711560677631684,26.66600744631276,-1.47299671019576,1009.3001037872837,0.3970438082435734
AZ,130,20.862435937388955,0.003670229317237161,25.814753844382825,-1.4446365817065339,1009.2858997576208,0.3324459233904495
AZ,131,21.47560429907595,0.003585325730347448,23.748878140631803,-1.8925919329722216,1009.3626786377075,0.27218735710267083
AZ,132,21.728334705477614,0.0034858937502329507,22.892485388806897,-2.365556044820765,1010.2421282571283,0.20116718619561452
AZ,133,22.400834297029068,0.00332154695893595,21.214304403411727,-3.0951309561716154,1010.9026050107619,0.13030309512503288
AZ,134,22.895375820621453,0.0033588459713886445,21.146234415843747,-2.746298534781685,1010.3005979918005,0.052944800894704006
AZ,135,23.105173260153265,0.0033677127220491042,21.31788930578472,-2.650163975177248,1009.9832505929666,-0.025893755013622212
AZ,136,23.46790166838882,0.003452288741992452,21.504733649401512,-2.3935179638395967,1008.9873195921758,-0.06503633029899705
AZ,137,23.209767463619574,0.0035659059041137434,21.787614352296846,-1.9098561637051066,1008.5239939905513,-0.0665704276946686
AZ,138,22.665267880003878,0.003661535389791263,23.347358251396216,-1.3517017554674757,1009.0439485567583,-0.045974012691946904
AZ,139,22.41070672097491,0.003907422984542551,25.499653985316964,-0.6038131284526227,1009.8013974952648,-0.05642899033065508
AZ,140,22.893504817776737,0.003878444876113885,24.223161207879787,-0.7317721573270312,1009.6014282612332,-0.10947671941024636
AZ,141,23.34480248452272,0.0037956895003322896,22.650276110845933,-1.1960824546868891,1008.9280300406886,-0.13386275782598514
AZ,142,23.249776341470422,0.003627691969537376,22.52590151712932,-1.8998345560201497,1008.3918040629942,-0.12194847155729382
AZ,143,22.990282956478943,0.003688709705006433,23.525932006872818,-1.530283019775793,1008.548231170328,-0.09540156590127127
AZ,144,23.029772094522496,0.0037075167206576942,23.02997646445516,-1.4293124880937846,1008.7212745932312,-0.12635476688147657
AZ,145,23.77672944439968,0.0036365730378197796,21.116759739665124,-1.7527891359097678,1008.4625296093839,-0.17465288703579818
AZ,146,23.980965862378024,0.003597044562618668,20.497101193675366,-1.6813351801903238,1008.0084830358902,-0.24108013998173308
AZ,147,23.780487243299287,0.003971273919280022,22.61166716143552,-0.46970255128127575,1008.4601053887176,-0.30085004187626696
AZ,148,24.274261956978073,0.004014893027442758,22.319922816528795,-0.47428010359002526,1009.0767767614061,-0.38472203949866113
AZ,149,24.845829094415347,0.004053133875349524,21.50150523796974,-0.404752655957036,1008.9239187419078,-0.46296951072309545
AZ,150,25.177994356887016,0.0040615966566242764,20.92735582423059,-0.4257497917907543,1009.144421423456,-0.5393223455752105
AZ,151,26.083909655627952,0.0038900065482406327,19.393640767332325,-0.9899752019492732,1008.9169785562304,-0.59757740304759
AZ,152,26.80174480649886,0.0036669491316956783,17.50495478581909,-1.6067280776910302,1007.9808302067507,-0.6534082863647401
AZ,153,27.017804539477275,0.0037333167247665363,17.548785594524983,-1.3407346730626488,1007.4722349936795,-0.6700098488038105
AZ,154,26.879454553274762,0.0036618266819682384,17.471593077427432,-1.7006759999957488,1007.5806971834076,-0.6785148936076599
AZ,155,26.949060426122326,0.0036964579232042806,17.811232072616075,-1.6533106293454478,1008.0714634621671,-0.71760658999647
AZ,156,27.479874013776318,0.004009148018357487,18.75122350398347,-0.6774023558743723,1008.0028795621105,-0.7756496140170079
AZ,157,27.549302375232088,0.004078234071558189,19.091951882664958,-0.21935234642554877,1007.3891332563471,-0.8099532025998635
AZ,158,27.261388608268888,0.003983292011294127,18.483355022778216,-0.507886669871428,1007.2003604414707,-0.8072057730197151
AZ,159,27.393037702049615,0.0040181888582632354,18.51478884782087,-0.31723550192421657,1007.034094473748,-0.809632192463547
AZ,160,27.047119974544636,0.004390873160269031,20.497490947067956,0.5294837327524892,1007.280910557508,-0.8093876657428517
AZ,161,26.56606338414495,0.00436886693144012,21.459077994258553,0.3298739491384942,1007.5210763147991,-0.7693191864842779
AZ,162,26.19359025030758,0.0041433394661705494,20.896743681584027,-0.18476968368896932,1007.9079907323927,-0.7193404283365974
AZ,163,26.446260780091528,0.004038310101642374,20.344104482090206,-0.478812123833221,1008.6620273501819,-0.7039124174669769
AZ,164,26.92324017346577,0.003956143388358718,18.890174582949705,-0.7166977821003536,1009.0382866496088,-0.7381820739859809
AZ,165,27.689189798357823,0.0037798183560772683,17.165295461228432,-1.3442003319006757,1008.61348837261,-0.7953850585317785
AZ,166,28.060331877229977,0.003940563927892667,17.406663567945593,-0.8941122600209152,1008.1403295122527,-0.8649828442591103
AZ,167,28.285862019390727,0.004198659371038206,18.717435312232208,-0.11195733067545661,1007.9414910237305,-0.9200971004221952
AZ,168,28.32096326852445,0.004226434276265125,18.463231757266293,0.16563795945012172,1007.7714284151149,-0.9589607164682658
AZ,169,28.529120097415284,0.00425941831536986,18.376527595788247,0.16317675150993088,1008.2106115344305,-0.969125091726352
AZ,170,28.5893842484417,0.004189170339442409,18.061319287122437,-0.29059960399844814,1008.3779329520188,-0.9956405161119604
AZ,171,28.730023119850628,0.004412460624249389,18.70492270951457,0.30133273842948277,1008.6314811395088,-1.03712044620789
AZ,172,29.00004724684777,0.004660771954088561,19.397166701891,1.0845396807062464,1008.748555397763,-1.0940428570410732
AZ,173,29.251533047770504,0.004739751353751926,19.369844945622575,1.4059267493666574,1008.5904918749634,-1.146989250852127
AZ,174,29.09154631312068,0.005095379300744866,21.16475259711631,2.4309435122179206,1008.6239231940436,-1.1865452025683578
AZ,175,29.18599364103802,0.005243510818826055,22.065966732723023,2.9260107373750124,1009.2053889144283,-1.2235745420884552
AZ,176,29.373357288518,0.005329428376938008,22.150306725922043,3.255504203671323,1009.787939158152,-1.2520561164267605
AZ,177,29.609843325365347,0.005326917475738726,22.044536400849477,3.2042281346515793,1009.8700992383093,-1.2720575770571925
AZ,178,30.02529660083379,0.005147307371030687,20.75124502250088,2.793671972880798,1009.4076021527644,-1.3170574628296143
AZ,179,30.327284900511962,0.005675212017698995,22.2852810393999,4.222534184715854,1009.0748114882222,-1.377287862380624
AZ,180,30.403821775852837,0.006114361824964447,24.32059276044299,5.145087420325665,1009.4271812156951,-1.432307398953947
AZ,181,30.018087946956033,0.0062942390917014035,25.69888247991582,5.366840750688903,1009.4485649960029,-1.4516592486387534
AZ,182,30.028255929115804,0.006280695726842758,25.503669736232517,5.030184942627023,1009.5357270318356,-1.462337036172662
AZ,183,30.22917542244551,0.006477004521830809,25.91509895167111,5.539766352959242,1009.3730335128914,-1.4812456725030194
AZ,184,30.153130543928878,0.006670543431291478,26.489138700935793,6.221830969438834,1009.2912187075029,-1.4900787797735628
AZ,185,29.40045002311969,0.0069220560469678526,28.479757833164697,6.630852204090966,1009.7719113049222,-1.4748653679486443
AZ,186,28.963562261321616,0.006961974546737405,29.51314928370953,6.617690295964712,1010.3777436131286,-1.46770014775624
AZ,187,28.960113949897927,0.007346484630969957,31.085927826582324,7.549759327035924,1010.5192824055019,-1.4799743703080357
AZ,188,29.565140541162126,0.0071378758904099004,29.154487560660954,7.5253963684814655,1010.0688036481458,-1.512292469787966
AZ,189,29.82109640740024,0.00721922015857743,29.45233724276595,7.831983600904626,1010.061955147907,-1.5368516290528644
AZ,190,29.48666642845356,0.007675010644279955,31.966567235597164,8.724844416320632,1010.2976860875395,-1.5571385355734073
AZ,191,29.249773273254867,0.008059945844023652,33.96065774858649,9.569040787911032,1010.4350028259582,-1.5760717496331071
AZ,192,29.392010207377286,0.008235763951294698,34.366828971832696,9.926444069118896,1010.6115531888314,-1.5945451229982843
AZ,193,29.676675033332927,0.008169947152534406,33.25568264771959,9.799942160626431,1010.7901445480949,-1.6193266964824915
AZ,194,30.13322874563601,0.008166029872502565,31.855386909379394,9.869843129108133,1010.4391683530939,-1.641384616073532
AZ,195,29.79026373532792,0.008795501715275359,34.35956597951977,10.970998230775416,1010.4229534373621,-1.6522478102037532
AZ,196,29.360542216556524,0.009068312377301789,36.74704110540277,11.43236015016748,1010.6830558705559,-1.6508997507888816
AZ,197,29.513392581548462,0.008794145923924834,35.5426044880735,11.044018661878528,1010.3560164395167,-1.6496794393534022
AZ,198,29.513449387320556,0.009110488572010297,36.96018795952402,11.795214363750382,1010.6749949105065,-1.6550500087298312
AZ,199,29.588266627980882,0.009055207631671093,36.795726775020896,11.753020514723353,1011.0368584633883,-1.664887487376681
AZ,200,29.81179955959957,0.008934752316150934,35.870630097920134,11.40230201786796,1010.6685682866538,-1.6677998617751273
AZ,201,29.708440334154172,0.009000018501737334,36.24586217768685,11.513826073973155,1010.5366523359197,-1.6688332145010032
AZ,202,29.509572932993077,0.009243887279197963,37.688155687261656,11.923023146170646,1010.3918101249783,-1.6645880416719425
AZ,203,29.35942632052925,0.009366899106325486,37.89383097327956,12.167371800748139,1010.4989409719783,-1.662658177781874
AZ,204,29.15026012972525,0.009926364678973116,40.42386992180443,13.12297248423106,1010.9261024975307,-1.6614977392649668
AZ,205,29.02980509559046,0.01040809971682343,43.203448247273876,13.924678523026842,1011.0068811638614,-1.6596177837966561
AZ,206,28.918775187091143,0.010444525976836679,43.356048757456975,14.069755788330363,1011.1469697317465,-1.6612817316606554
AZ,207,29.163116904374444,0.010112013373569938,41.73156330294092,13.518865436245164,1011.3097186239734,-1.6623949875708308
AZ,208,29.19867041869817,0.009894474195201784,41.08508084932145,13.24297076908388,1011.1850181816586,-1.662750605033342
AZ,209,29.1595672014598,0.00964377479723549,40.44370407803784,12.790111484088653,1011.0448621611459,-1.6509971012834932
AZ,210,28.868050273100003,0.009616768269859,40.76945852858966,12.492231304609696,1011.1127023703307,-1.6310155072136494
AZ,211,28.362193661848192,0.0100562372757493,43.76085471653704,13.188090670421591,1011.3470199179854,-1.6130460429030942
AZ,212,28.300711517319403,0.010088135587997267,43.95425865234404,13.290553081676146,1011.3256870433324,-1.6006353078693527
AZ,213,28.18779806752895,0.010242192098114205,44.66967049170983,13.564207666693704,1011.483816255615,-1.606973009829776
AZ,214,28.595893086134634,0.010095286382379469,43.5717133236301,13.532139815460429,1011.6049856493349,-1.6179545143973115
AZ,215,28.761096884887678,0.00996196906784457,42.96909637025948,13.361290217335283,1011.5189150776664,-1.6345763593788725
AZ,216,29.087041913390017,0.00950711787892736,40.41134508938945,12.537521378836823,1011.2244861442922,-1.6353435362801978
AZ,217,29.133010381723253,0.009018756073161436,38.554906821658705,11.68109074172364,1011.3264626560753,-1.6236024409473073
AZ,218,28.663211473186298,0.009186816136010897,39.88250080065383,11.964421150160401,1011.4112567430202,-1.6023686375926163
AZ,219,28.296515533335143,0.00944225183628253,40.8767111657474,12.118192764935232,1011.392673339934,-1.5899606932168384
AZ,220,28.468596680860593,0.009314248062031235,40.1270811485448,11.826608122495825,1011.4002732137176,-1.5909136148109932
AZ,221,28.72252793349333,0.00915008698315908,39.665625949002525,11.511242447701445,1011.4958529509319,-1.604256135091622
AZ,222,28.767232517082313,0.009523370200835605,40.7228948821501,12.129729188133958,1011.6390773232562,-1.6261075674527072
AZ,223,29.098015601486633,0.009789739592561335,40.651518157550605,12.695101664503495,1011.2031596018836,-1.6453735760530876
AZ,224,29.14332886240265,0.009832018049354446,40.81727087801654,12.82756427306543,1010.8265083958216,-1.6491845590455254
AZ,225,28.835273597840217,0.009704620622375528,41.43541548487232,12.613838733894221,1011.0906274946879,-1.640050033696029
AZ,226,28.81429544518261,0.00960076654458399,41.20321906908496,12.543054833194821,1010.8072789235248,-1.6204065149013216
AZ,227,28.6155869456912,0.009305746496947319,40.89663945771792,12.039110054392262,1011.1751864974333,-1.6145847231712844
AZ,228,28.74660331741375,0.009409130932512907,39.95226839039655,12.152712474834145,1011.7323293517362,-1.6096365867423776
AZ,229,28.801842993025293,0.009253525171100695,39.261673297875156,11.933647146489813,1011.6334248144731,-1.603049140209634
AZ,230,28.381775989630466,0.009276350374311714,40.11753340174877,11.947884277136634,1011.2174676316669,-1.5855394099570732
AZ,231,28.02954192170592,0.009518325345519945,42.29110377557972,12.400654170782246,1010.801278178545,-1.5718578570789714
AZ,232,28.380038979901908,0.009089571483342895,40.099288483043075,11.798375992197734,1010.7142268022571,-1.5659253999299283
AZ,233,28.478768925602797,0.008791911875769557,38.38324895691619,11.238072508990161,1010.7117074120919,-1.555531341684098
AZ,234,27.978344381777145,0.00895016763606172,40.09286097720389,11.40726216965459,1010.9659723955143,-1.5346150387668844
AZ,235,27.61747767711202,0.009093425077748643,41.14688905500429,11.53474367050311,1010.8673742760576,-1.5105289957442203
AZ,236,27.422539585792798,0.00906679852281167,41.41980241695183,11.434569783037558,1011.0746914497505,-1.5023539461674038
AZ,237,27.48575316257345,0.009277902035714854,42.04663982266843,11.827280521174677,1011.617609197449,-1.5086479938116342
AZ,238,27.80140287706943,0.00915860138647556,41.29387150449901,11.571832369998626,1011.3534581553031,-1.5182125241241176
AZ,239,27.989712052317465,0.008734287300901644,39.49631601454326,10.742781226856248,1010.1014790439705,-1.522461351493829
AZ,240,28.225616751272035,0.008445737636875188,37.71528099163809,10.34667484932161,1009.8201097344836,-1.5207949690093627
AZ,241,28.11852214528204,0.0086203410609055,38.69383829527766,10.727834693271038,1010.1704380622616,-1.5173837545880469
AZ,242,27.93687328554573,0.00864449959258661,38.75656945849644,10.719675563493567,1010.2638358817157,-1.510507842166084
AZ,243,27.804402745825442,0.008659494800696315,38.744757120271906,10.82509677767653,1010.2818010382088,-1.497565215912438
AZ,244,27.80921509039766,0.008437329645081069,37.981913702447294,10.595799511541198,1010.5970578201526,-1.488878214304661
AZ,245,27.745774096048773,0.008501523253438786,37.8365396905674,10.661258314900165,1011.1713958141617,-1.4815744243741433
AZ,246,27.84694164978585,0.00830285631266928,37.288670981550055,10.2830111661676,1010.7181107057419,-1.4886220151873482
AZ,247,27.83261783576954,0.00871641608036432,38.902083448642415,11.063351902575603,1010.2478989637933,-1.4763940392720574
AZ,248,27.35644210096739,0.008464343713420305,39.330748180292524,10.493462321742658,1011.0697417503288,-1.4630284952675594
AZ,249,27.16749791420724,0.008566573410128581,39.62327501721167,10.583944928193574,1011.3181244932011,-1.426767654692755
AZ,250,26.705699923800836,0.008588818775350329,40.858658561221034,10.544479037933776,1010.9562464764359,-1.4049089151116945
AZ,251,26.224150343566077,0.009052548496639046,44.31299524271296,11.199638537099482,1009.9079967828253,-1.3577783631066558
AZ,252,25.313523470845116,0.009144518577376198,45.905702857349276,11.29913290117983,1009.9612089105093,-1.2972588383972432
AZ,253,25.07583402067416,0.008363540201122194,42.73967990799864,10.149782483790279,1010.6821440416326,-1.2343185131403764
AZ,254,25.34009681706241,0.007822530379380181,39.65927220765587,9.16417217381662,1011.9809569702765,-1.1849856571633488
AZ,255,25.405255207877953,0.0073612816988507185,37.40780486866262,8.312911949683118,1011.6050140867497,-1.1633013244408477
AZ,256,25.522011566163822,0.007272625938009448,36.81088188578849,8.02322094747263,1010.5512052641593,-1.1484182007005277
AZ,257,25.565931354278323,0.00721496049636729,36.67895731945472,7.958984313940924,1010.4948488798188,-1.136083174607681
AZ,258,25.675631033481814,0.006839450002407084,34.358559032261674,7.237401277801619,1011.1080504078419,-1.1193304119670957
AZ,259,25.58405990092911,0.0068324680311697165,34.57759224438584,7.173098508901334,1011.1124582829583,-1.0857955181767605
AZ,260,25.456588296258857,0.006564407309309731,33.55268859552039,6.399559949480409,1010.3757425544784,-1.0427959457587377
AZ,261,25.342321861609847,0.006227560610514037,31.945035353640275,5.43900878944453,1010.5473020357264,-1.017632862180582
AZ,262,25.252192917664008,0.006570109096152652,33.82602100529025,6.2871618273456455,1010.6076373656122,-1.024775444531186
AZ,263,25.471844225950218,0.0066999908401819954,34.71393984357397,6.728929960077109,1009.9351655236554,-1.0347658894599947
AZ,264,25.130769635222492,0.006582770400745622,34.4874651872398,6.356736904420821,1010.2653028233642,-0.9976396182459122
AZ,265,24.59911214461791,0.0063627280259697565,34.34689544110136,5.720033494299987,1010.0807559772343,-0.8947214588549995
AZ,266,23.87001252849747,0.0060278940556803455,34.14920464712008,5.021702604692358,1010.8088017878536,-0.7932812041352832
AZ,267,23.751721407739506,0.0058342605463951635,34.07627673589807,4.608756626046898,1011.9381351403518,-0.7271170045918431
AZ,268,24.2045684514854,0.005541439209665809,30.94783501973996,3.979292765456267,1012.0927458251548,-0.7261482621152751
AZ,269,24.51214389823094,0.005544809207863053,30.01501116069612,4.027843557074154,1011.6892543597227,-0.7417010972025573
AZ,270,24.144170210265266,0.005793066119210445,32.06549386586935,4.681124418102401,1011.3142321037567,-0.7582841110307289
AZ,271,24.100135853410848,0.005878989358980512,32.61747672992931,5.029304173034998,1011.3643388830874,-0.7703348148473326
AZ,272,24.21671027976496,0.005951329573174375,32.81237276031073,5.327783537530598,1011.2185980462307,-0.7457051971377506
AZ,273,23.911923359125694,0.005576146047818129,32.06906951749295,4.316723424020576,1011.4749073008693,-0.6955006340350854
AZ,274,23.234240770634905,0.005736159513151584,33.802947636312986,4.389307561873097,1011.6226447067671,-0.6366231757718817
AZ,275,22.8352201031313,0.006060639301611459,36.07325909661233,5.041923980482716,1011.4957520320312,-0.6141797669807514
AZ,276,22.683280341059096,0.006165501370002901,37.04274458132833,5.434055505440781,1011.3572842476169,-0.5909997836483263
AZ,277,22.131016330448972,0.006258686864827056,37.91893739498224,5.60288055284967,1010.7993633083984,-0.45330517083418875
AZ,278,20.88631591619659,0.00566850685666328,37.17604854108104,4.175620419723348,1011.5707196309379,-0.24015567993142134
AZ,279,20.171594971800126,0.005312280197904199,36.9901498616581,3.210654714839261,1011.87105577795,-0.02273546500346163
AZ,280,19.787798083467752,0.005316272792707245,38.28432295999169,3.3173363535445204,1012.0153472569117,0.08356639393925298
AZ,281,19.822543985501145,0.005259400614227718,37.750868621643534,3.1626562704359187,1011.5024591036527,0.10493883066976244
AZ,282,19.930502206293355,0.005264501355385111,37.26277062077084,3.2655229864991555,1011.6886298477269,0.13338011082463458
AZ,283,19.49306070394983,0.005244823502582965,37.860684490841464,3.025730743332405,1011.708714285989,0.17340767959260545
AZ,284,19.44424460933014,0.0051323844473961265,37.13024883041729,2.660234749317875,1011.3764596144443,0.22684755711615395
AZ,285,19.47506718458963,0.005052023838175459,37.22962758385971,2.547536091869484,1011.6075051115081,0.26392385808252516
AZ,286,19.410856163502455,0.004915527539812356,36.039972121837685,2.137537294157486,1013.1575446031345,0.2969607998085483
AZ,287,19.282638393433782,0.004862402524962838,35.81090488317998,2.1943894009553744,1014.0638315207093,0.3434429429996416
AZ,288,19.5505755497366,0.004514972039429567,33.16801036382083,1.1533061683288781,1013.7201915458876,0.3453979172770733
AZ,289,19.848290180414022,0.00454523461628634,32.859356246729476,1.4431931922562995,1013.0798805227881,0.2981661314518459
AZ,290,19.8039518120765,0.004988809715395411,35.47472689478472,2.718068836150399,1012.8837198266912,0.25715856605470677
AZ,291,19.159800458254466,0.005098026316877705,38.446757471063215,2.934598930093561,1013.4105978446878,0.2616998550916874
AZ,292,18.963952682108488,0.004898324142989434,37.080603070439096,2.286792105967054,1013.6745075242071,0.3002926314883416
AZ,293,18.496491175839452,0.00495178949609355,38.58954816923515,2.393953328311709,1012.3219847499149,0.32085802425933246
AZ,294,18.250771363158364,0.004882171860277726,38.2844503887084,1.937887931541412,1012.8589223903502,0.308560129958518
AZ,295,17.925810516645452,0.0050267886060139854,41.31852567253893,2.3983200607049606,1012.9829197927388,0.3083908792580419
AZ,296,17.637443973206317,0.004953554483557388,42.22523049139551,2.2991915902020974,1013.3068345971058,0.3135097413435696
AZ,297,17.79911613882544,0.004829667375882747,40.26372434679306,1.8416424499537076,1014.3990386426618,0.33505882621433364
AZ,298,17.689931495083794,0.004803514542487374,39.52022628820589,1.6856839940354382,1014.264316596451,0.3624072259306207
AZ,299,16.475616931258415,0.004675008033324491,40.88522245758875,0.9914774434928797,1013.7940526324724,0.40616768642108664
AZ,300,16.086783274255303,0.004398504232826115,38.77708146288157,0.38495280117821773,1013.4470489274141,0.44539700578562663
AZ,301,15.842231462732284,0.00441722963093223,40.224104160776754,0.6603887780979538,1013.6502839874344,0.4678596528411174
AZ,302,15.49139943204078,0.004455436586694847,42.79230838019929,0.980505626242761,1014.120422971987,0.4789692560936108
AZ,303,15.329863125438976,0.004293624729304408,40.95254002126646,0.4161410271137067,1014.9639483263904,0.5020485759396472
AZ,304,15.205023437574313,0.004200607296051903,39.93474202117011,0.1058237858122546,1015.3792570296351,0.5412090982662525
AZ,305,15.110506617937176,0.004089932325044328,39.87965692126754,-0.1850272230675815,1015.44726209854,0.61313939381837
AZ,306,15.116629285913303,0.0036519714139308123,35.4054550248354,-1.8423576661893069,1016.4071910366607,0.6769557303142657
AZ,307,15.226490832187782,0.003635880320311702,34.89011866899388,-1.6096832667100758,1016.3201315422589,0.7024393810601294
AZ,308,15.026071255192885,0.0038624911704026855,38.23076279756053,-0.7233294113821307,1014.9605648396018,0.6561721495787127
AZ,309,14.18066016505121,0.004057634851301812,41.39478503785797,-0.32011971087572316,1015.9008586808693,0.6393930601997397
AZ,310,14.408679296235439,0.003779927736133781,38.36240032935253,-1.2278532357413612,1016.9150472701854,0.6449137372022251
AZ,311,14.553998282521427,0.0038142020370581994,38.21989187668336,-1.0459164890750268,1015.9022890752805,0.6251808399274894
AZ,312,14.372124693331953,0.004238332830452839,41.824666892159165,0.29282855475748437,1015.4223853190202,0.5743170192702588
AZ,313,14.159077488332478,0.00423602528854433,41.94050146792812,0.365769642640753,1015.1712887077786,0.5257193236279576
AZ,314,13.552109259732061,0.004251596040164585,44.184727973456326,0.6284817656796066,1014.7238747072917,0.5323309217230071
AZ,315,12.53487977415686,0.004177235728710761,45.70305355099308,0.2951222607012881,1015.7623335053149,0.5429672300045347
AZ,316,12.168765223412157,0.004138046982442004,45.701540267571445,-0.4351131830358064,1017.6542626336853,0.5624828624972291
AZ,317,12.308332238711769,0.004072506002566678,44.8221255359053,-0.5726127573403615,1016.6961489405121,0.598584681794935
AZ,318,11.855062553202963,0.003853162357675065,44.90883875581889,-0.9393238011195504,1016.0328339991423,0.6612637102519586
AZ,319,12.090278924187055,0.0035878381290764382,42.06889741184888,-2.0928357261343904,1016.6777360121861,0.7455822298177073
AZ,320,11.766527570998836,0.0033483759977846646,40.46922491542973,-3.215501840183298,1017.3554602287116,0.8042380272240706
AZ,321,12.060808817126654,0.0033568577084783467,40.200068645380036,-2.8733178737181335,1017.6436634615914,0.8454973237405935
AZ,322,12.062884558629575,0.0032476468827649964,38.795927738447865,-3.3352523502130915,1018.9455310367765,0.8649229575719337
AZ,323,12.258338505508195,0.003191373932899897,37.39970532690005,-3.6907542087503744,1018.8813932348119,0.8600628324689644
AZ,324,12.662984387652012,0.0033967078109142248,38.74965439949714,-2.692645249953959,1017.2762357363864,0.8259988359023537
AZ,325,12.406117534385714,0.003527357824155199,40.86685369558303,-2.1096582603377874,1016.5321158228988,0.7736563648780695
AZ,326,11.480414246806648,0.003622307471152096,43.78385801346172,-1.8764472724010917,1016.1486335254158,0.7755581443306253
AZ,327,10.395732235768008,0.00338108869838683,44.49177826398004,-2.8492677982080448,1015.9168949798093,0.8217120452393519
AZ,328,10.078458064533924,0.003150847711000877,42.82646115371116,-3.683939014005382,1015.6438690060919,0.8752925732130171
AZ,329,9.789449254825168,0.003181478094688638,42.4527686474101,-3.6701409552821165,1016.065292119262,0.9284024662366152
AZ,330,9.566264432994497,0.0029575375231012013,40.27932643561942,-4.4909760430729975,1017.1461974555793,0.9614401329334543
AZ,331,9.357157853507982,0.0028924073457719892,40.04198355962849,-4.930239931414624,1016.8132750495245,0.9827319459397423
AZ,332,9.061208168434337,0.003013272187850886,42.559785571093194,-4.492439597867824,1016.6521304596125,0.9631269804425774
AZ,333,8.740311597654019,0.0031111520521300115,44.76138425876166,-4.126257264454627,1015.9730481511065,0.908867186296698
AZ,334,8.23308546988999,0.0033216012549195546,47.6527042038241,-3.7204861139617345,1018.8497332859549,0.8695441708107992
AZ,335,8.623261002390029,0.0033269051593703557,47.906117386112946,-3.3538798674181844,1019.1762796325846,0.8468977664269588
AZ,336,8.773687456925337,0.0032925353936224156,47.58585755433831,-3.213162030595312,1018.4893511943791,0.8550906164025025
AZ,337,9.119156278882468,0.0032552204226885192,45.80858210530916,-3.5623830992996455,1018.05815117126,0.868875104961397
AZ,338,8.200540878866883,0.0032154764176115258,47.28414200457483,-4.187867018396764,1019.0178472732281,0.8857669524215861
AZ,339,7.575762656725355,0.0031568317810156026,48.02728973114877,-4.333265931823207,1019.5980164027831,0.8806235259970325
AZ,340,8.102598490408388,0.0032968248719829553,47.92434377536507,-3.6160619882121834,1018.8807581953856,0.8321782010121046
AZ,341,8.344244470425997,0.0036147754288607505,51.10386694893932,-2.3395073460594262,1018.0049431097133,0.7864209978447105
AZ,342,8.07483983867563,0.003530331478149947,51.18374290961487,-2.5707511237448104,1018.6845526515907,0.7854908405105219
AZ,343,7.7962328221359565,0.0033043736055875083,49.28096581991022,-3.4023715131292787,1019.1187031357114,0.8257586878923379
AZ,344,7.93456331222516,0.0032813795571310176,48.490453800619086,-3.310131833110493,1018.2706233530558,0.8234203585521078
AZ,345,7.827770505090772,0.0035499387683663275,52.22664499237896,-2.224416040027226,1017.8927896968034,0.7800533480162226
AZ,346,7.995284777058357,0.0036652441761487226,55.07946463908907,-1.52039062199348,1018.961042130777,0.741032313495738
AZ,347,7.788850608019639,0.0036042191341038423,54.64009168850142,-1.8657896822962294,1018.1532435627493,0.7507081869506776
AZ,348,7.773958120428365,0.0034691477207984423,52.823672578357936,-2.2544104426053395,1017.4732947676398,0.8142492212574881
AZ,349,7.351120986886806,0.00314233072477076,49.81811148153292,-3.71963801946891,1017.958697312006,0.8881826341484049
AZ,350,7.106747194478612,0.003003929185412347,48.29919265567239,-4.432936160328287,1018.8946641411382,0.9117663070344029
AZ,351,7.37760177757562,0.003275887582103444,50.71190594806875,-3.40688687706968,1019.5939255972337,0.9125103605225254
AZ,352,7.485501577027496,0.003136420242964977,50.052527380360814,-3.590578972590681,1019.87786215814,0.9096086726979683
AZ,353,7.558658188641298,0.003026609261605402,49.15012217019469,-4.017245142056811,1020.9744929014049,0.944577198209757
AZ,354,7.628641984831941,0.0029981958849923922,47.67100179895033,-4.154758591899373,1020.1394389645429,0.9533325480251518
AZ,355,7.36075384394167,0.0030672125739712006,48.47926044932592,-3.761301156489493,1017.8894558080598,0.9281646421672931
AZ,356,7.211527782446663,0.0032261934257236066,50.66560559840447,-3.2001177474366145,1017.1070532460653,0.9009641081170076
AZ,357,6.925325390053395,0.0032133164465465527,51.67266814476879,-3.4864941780609953,1017.6448186856309,0.8900809977268979
AZ,358,6.352837120679735,0.0031533346026969013,52.048069962051265,-3.8820885947491237,1018.8198794333974,0.9392537695475301
AZ,359,6.1718419818172094,0.00284093948222699,48.441787119562555,-5.531514494844885,1018.5038736231597,1.01427283411906
AZ,360,5.65751880884313,0.002633825034812642,47.16263979962626,-6.082923501598142,1018.3521242919259,1.082640479119675
AZ,361,5.545958162765923,0.002627451969349251,47.74863737780727,-5.838404295634835,1018.5859437725125,1.0999723193732263
AZ,362,5.425583164570373,0.002709548278759152,48.518261052309356,-5.367223834793418,1018.6324873026065,1.0431726619302406
